url	status	detail	timestamp	replay_url	capture_url	title
https://www.publico.pt/2019/02/20/p3/noticia/startup-porto-ajuda-restaurantes-combaterem-desperdicio-alimentar-1862755	captured_now	timestamp_parsed_from_record	20260326021323	https://arquivo.pt/save/now/20260326021323/https://www.publico.pt/2019/02/20/p3/noticia/startup-porto-ajuda-restaurantes-combaterem-desperdicio-alimentar-1862755	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/02/20/p3/noticia/startup-porto-ajuda-restaurantes-combaterem-desperdicio-alimentar-1862755	“Startup” do Porto ajuda restaurantes a combaterem o desperdício alimentar | Sustentabilidade | PÚBLICO
https://www.publico.pt/2019/03/22/sociedade/opiniao/atualidade-futuro-estrategia-alimentar-nacional-1866341	captured_now	timestamp_parsed_from_record	20260326021326	https://arquivo.pt/save/now/20260326021326/https://www.publico.pt/2019/03/22/sociedade/opiniao/atualidade-futuro-estrategia-alimentar-nacional-1866341	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/03/22/sociedade/opiniao/atualidade-futuro-estrategia-alimentar-nacional-1866341	A atualidade e o futuro da Estratégia Alimentar Nacional | Opinião | PÚBLICO
https://www.publico.pt/2019/04/10/p3/noticia/anna-resgata-comida-lixo-combater-desperdicio-1868420	captured_now	timestamp_parsed_from_record	20260326021327	https://arquivo.pt/save/now/20260326021327/https://www.publico.pt/2019/04/10/p3/noticia/anna-resgata-comida-lixo-combater-desperdicio-1868420	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/04/10/p3/noticia/anna-resgata-comida-lixo-combater-desperdicio-1868420	Anna resgata comida do lixo para combater o desperdício | P3rsonalidade | PÚBLICO
https://www.publico.pt/2019/04/30/p3/noticia/separar-o-lixo-nao-chega-claire-mostra-como-vive-numa-casa-quase-sem-desperdicio-1870964	captured_now	timestamp_parsed_from_record	20260326021329	https://arquivo.pt/save/now/20260326021329/https://www.publico.pt/2019/04/30/p3/noticia/separar-o-lixo-nao-chega-claire-mostra-como-vive-numa-casa-quase-sem-desperdicio-1870964	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/04/30/p3/noticia/separar-o-lixo-nao-chega-claire-mostra-como-vive-numa-casa-quase-sem-desperdicio-1870964	Separar o lixo não chega. Claire mostra como vive numa casa (quase) sem desperdício | Ambiente | PÚBLICO
https://www.publico.pt/2019/05/05/p3/video/ana-milhazes-sete-dicas-para-viver-sem-desperdicio-20190504-181303	captured_now	timestamp_parsed_from_record	20260326021331	https://arquivo.pt/save/now/20260326021331/https://www.publico.pt/2019/05/05/p3/video/ana-milhazes-sete-dicas-para-viver-sem-desperdicio-20190504-181303	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/05/05/p3/video/ana-milhazes-sete-dicas-para-viver-sem-desperdicio-20190504-181303	Ana Milhazes: sete dicas para viver sem desperdícios | Lixo em Portugal | PÚBLICO
https://www.publico.pt/2019/06/10/p3/noticia/mesa-ambiente-dias-alimentacao-sustentavel-estao-volta-lisboa-1875569	captured_now	timestamp_parsed_from_record	20260326021334	https://arquivo.pt/save/now/20260326021334/https://www.publico.pt/2019/06/10/p3/noticia/mesa-ambiente-dias-alimentacao-sustentavel-estao-volta-lisboa-1875569	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/06/10/p3/noticia/mesa-ambiente-dias-alimentacao-sustentavel-estao-volta-lisboa-1875569	À mesa com o ambiente: os Dias da Alimentação Sustentável voltam a Lisboa | Causas | PÚBLICO
https://www.publico.pt/2019/07/26/impar/noticia/poupar-agua-cozinha-chef-chakall-dicas-1881399	captured_now	timestamp_parsed_from_record	20260326021336	https://arquivo.pt/save/now/20260326021336/https://www.publico.pt/2019/07/26/impar/noticia/poupar-agua-cozinha-chef-chakall-dicas-1881399	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/07/26/impar/noticia/poupar-agua-cozinha-chef-chakall-dicas-1881399	Cozer um ovo na máquina da louça? O “chef” Chakall dá dicas para poupar água na cozinha | Ambiente | PÚBLICO
https://www.publico.pt/2019/08/03/p3/noticia/emprego-vitor-sara-verde-cores-alimentos-biologicos-1877643	captured_now	timestamp_parsed_from_record	20260326021338	https://arquivo.pt/save/now/20260326021338/https://www.publico.pt/2019/08/03/p3/noticia/emprego-vitor-sara-verde-cores-alimentos-biologicos-1877643	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/08/03/p3/noticia/emprego-vitor-sara-verde-cores-alimentos-biologicos-1877643	O emprego deles é “verde” e de todas as cores dos alimentos biológicos | Verão sustentável | PÚBLICO
https://www.publico.pt/2019/08/13/p3/noticia/familia-construiu-microcasa-quase-100-sustentavel-pastos-acorianos-1883173	captured_now	timestamp_parsed_from_record	20260326021341	https://arquivo.pt/save/now/20260326021341/https://www.publico.pt/2019/08/13/p3/noticia/familia-construiu-microcasa-quase-100-sustentavel-pastos-acorianos-1883173	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/08/13/p3/noticia/familia-construiu-microcasa-quase-100-sustentavel-pastos-acorianos-1883173	A família que construiu uma microcasa (quase) 100% sustentável nos pastos açorianos | Reportagem | PÚBLICO
https://www.publico.pt/2019/08/19/sociedade/opiniao/trinta-anos-engenharia-alimentar-portugal-desafiante-futuro-sustentavel-1883756	captured_now	timestamp_parsed_from_record	20260326021343	https://arquivo.pt/save/now/20260326021343/https://www.publico.pt/2019/08/19/sociedade/opiniao/trinta-anos-engenharia-alimentar-portugal-desafiante-futuro-sustentavel-1883756	https://arquivo.pt/save/now/record/mp_/https://www.publico.pt/2019/08/19/sociedade/opiniao/trinta-anos-engenharia-alimentar-portugal-desafiante-futuro-sustentavel-1883756	Trinta anos de Engenharia Alimentar em Portugal e um desafiante futuro (mais) sustentável | Opinião | PÚBLICO
